mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4748031976541486,2022-03-17 15:35,三湘头条,https://weibo.com/5951913760?refer_flag=1001030103_,【#康师傅二次致歉#】3月16日，针对3.15”晚会曝光的“土坑酸菜”，各企业发布相关回应。3月16日，康师傅方便面投资(中国)有限公司发布关于使用酸菜包原料的再次声明：对央视“3.15”晚会报道的酸菜原料一事，最新调查处理进展如下:湖南插旗菜业有限公司向江门、武汉、西安、新疆的共4家工厂提供酸菜，我们已终止其供应商资格，取消一切合作，并启动对相关产品的下架回收，积极配合监管部门的调查与检测。我们再次深表歉意，将持续加强供应商管理，并且请公众媒体和社会各界一同来监督。#康师傅已启动相关产品下架回收##315 老坛酸菜#L长江日报的微博视频（@长江日报 ） 收起d,微博视频号,,,,https://weibo.com/5951913760/Lk9wVrrJQ?refer_flag=1001030103_,1,0,1
4748031469293958,2022-03-17 15:32,陇南身边事,https://weibo.com/5660839276?refer_flag=1001030103_,【#康师傅二次致歉#】3月16日，针对3.15”晚会曝光的“土坑酸菜”，各企业发布相关回应。3月16日，康师傅方便面投资(中国)有限公司发布关于使用酸菜包原料的再次声明：对央视“3.15”晚会报道的酸菜原料一事，最新调查处理进展如下:湖南插旗菜业有限公司向江门、武汉、西安、新疆的共4家工厂提供酸菜，我们已终止其供应商资格，取消一切合作，并启动对相关产品的下架回收，积极配合监管部门的调查与检测。我们再次深表歉意，将持续加强供应商管理，并且请公众媒体和社会各界一同来监督。#康师傅已启动相关产品下架回收##315 老坛酸菜#  ​​​（@长江日报 ）  L村夫物语的微博视频 收起d,微博视频号,,,,https://weibo.com/5660839276/Lk9w6CZMy?refer_flag=1001030103_,0,0,1
4748030643798168,2022-03-17 15:29,活泼阳光g3,https://weibo.com/7316577877?refer_flag=1001030103_,看了315最让人震惊的既然是它！央视“315”晚会引发众多关注。老坛酸菜被央视315晚会曝光，这谁能想到，人们经常吃的“老坛酸菜牛肉面”里面的酸菜包尽然是“土坑酸菜”还是用光脚直接踩，防腐剂超标更是最高达10倍。同是中国人但仍欺骗中国人！315晚会上并爆出老坛酸菜的提供商，把加工好的酸菜提供给外国人，竟把“土坑酸菜”提供给自己的同胞。#315 老坛酸菜##315全民行动# 收起d,荣耀60 5G,,,https://wx3.sinaimg.cn/thumb150/007Z9C8Bly1h0cwuhxc67j30ci0ciaaw.jpg https://wx4.sinaimg.cn/thumb150/007Z9C8Bly1h0cwuiiljxj30u013z113.jpg,https://weibo.com/7316577877/Lk9uMfW4M?refer_flag=1001030103_,0,0,4
4748030488612292,2022-03-17 15:29,吾行悟悦,https://weibo.com/2804765737?refer_flag=1001030103_,#315 老坛酸菜# 之外的榨菜#乌江榨菜##糕点##面包##蛋糕##奶粉##大米##食用油# 等等关乎人民健康的各类食品呢？还有那些危害少儿身心健康的各类垃圾食品，国家有政策法规条文规定，地方政府又是如何实施的呢？『消费者吃土坑酸菜，谁失职了？刚刚，2名副局长下课，2名局长停职！统一邀请1000人参观加工厂』O消费者吃土坑酸菜，谁失职了？刚刚，2名副局长下课，2名局长停职！统一邀请1000人参观加工厂 收起d,Android,,,,https://weibo.com/2804765737/Lk9uwA8rW?refer_flag=1001030103_,0,0,0
4748029598892780,2022-03-17 15:25,周至法院,https://weibo.com/2575101417?refer_flag=1001030103_,#法治微课堂# 【#买到变质食品该如何维权#？】央视#315晚会#上曝光了多起“黑作坊”，波及到五谷渔粉、#315 老坛酸菜#等多个品牌。穿着拖鞋踩在酸菜上，一边抽烟一边干活，防腐剂超标……被曝光的“土坑酸菜”令人触目惊心。民以食为天，食以安为先。如果购买到问题食品该如何维权？戳👇了解买食品时要注意哪些？ via.中国消费者协会  L中国消费者协会的微博视频 收起d,微博视频号,,,,https://weibo.com/2575101417/Lk9t5BjpW?refer_flag=1001030103_,0,0,0
4748028105196929,2022-03-17 15:19,河北反邪教,https://weibo.com/5182101949?refer_flag=1001030103_,普法课堂#法治微课堂# 【#买到变质食品该如何维权#？】央视#315晚会#上曝光了多起“黑作坊”，波及到五谷渔粉、#315 老坛酸菜#等多个品牌。穿着拖鞋踩在酸菜上，一边抽烟一边干活，防腐剂超标……被曝光的“土坑酸菜”令人触目惊心。民以食为天，食以安为先。如果购买到问题食品该如何维权？戳👇了解买食品时要注意哪些？ via.中国消费者协会  L中国消费者协会的微博视频 收起d,普法课堂超话,,,,https://weibo.com/5182101949/Lk9qGlNXr?refer_flag=1001030103_,0,0,0
4748024884760807,2022-03-17 15:06,叶开100107,https://weibo.com/1264068440?refer_flag=1001030103_,之前一直没有领会“秘制”与“足时”的含义，本年度3.15消费者权益保护日曝烂结果给我做了科普：“秘制“的基本含义包含了一种秘密配料——烟头儿；“足时”就相对简单了，用臭脚丫子在酸菜原料上踩踏足够的时间。老坛酸菜垃圾包，就是这样经过32道工序制造出来的。#康师傅老坛酸菜牛肉面##笑话##情感##随手拍##315 老坛酸菜# ​ 2益阳 收起d,Samsung Galaxy S8,http://t.cn/R2WxRpI,益阳,https://wx3.sinaimg.cn/thumb150/4b582758gy1h0cw832mdxj22ny1ignpd.jpg https://wx3.sinaimg.cn/thumb150/4b582758gy1h0cw84yylgj22ii1igkjl.jpg,https://weibo.com/1264068440/Lk9lujYvd?refer_flag=1001030103_,0,0,0
4748024541091058,2022-03-17 15:05,乡村的花果世界,https://weibo.com/5621958365?refer_flag=1001030103_,最近，“老坛酸菜”事件上了热搜，其实我不这样看。用土坑制作酸菜有什么问题吗？脚踩有什么问题吗？小记者没见过世面大惊小怪。这里关键是防腐剂超标，这是不符合国家标准的。田边挖个土坑，铺上薄膜研制酸菜，在我们浙江老家也是几十年都这样的，今后我也照吃不误！各位老坛酸菜面不吃了，酸菜鱼还吃不吃呢？大家知道吗？欧洲顶级葡萄酒也是脚踩出来的，各位欧洲葡萄酒还喝不喝？82年拉菲还买吗？#315 老坛酸菜# @头条新闻 @财经网 收起d,iPhone客户端,,,https://wx3.sinaimg.cn/thumb150/0068tabPly1h0cw691f9lj30c8087jsh.jpg https://wx2.sinaimg.cn/thumb150/0068tabPly1h0cw697xo0j30ed09p40s.jpg https://wx4.sinaimg.cn/thumb150/0068tabPly1h0cw69iy1aj30hs0b8die.jpg https://wx4.sinaimg.cn/thumb150/0068tabPly1h0cw69ygwnj30hb0b9dht.jpg,https://weibo.com/5621958365/Lk9kW4zPI?refer_flag=1001030103_,0,0,1
4748024121394746,2022-03-17 15:03,跟萨菲罗斯对剑,https://weibo.com/1796662954?refer_flag=1001030103_,媒体早就知道，前期取证开始，大纲，剪辑，配音，核稿，做蓝本，这么久了才挑这一天形式主义地公布，甚至涉事企业在此之前都不知道，直到被点名才道歉。这不是应该第一时间取证后提交相关部门查处的事？查处后公布调查结果会怎么样呢？在这个315等候仪式感过程中又会有多少人去吃这些垃圾堆里产的面呢？换句话说，他可选择在这一天告诉你这件事，也可以选择在其他时候再告诉你，也可以选择不告诉你，我们国家官方媒体对人民知情权和食品安全真的当回事？还是单纯的为了吃独家报道流量这碗饭？​大胆！堂下何人状告本官？#315 老坛酸菜##315晚会曝光土坑酸菜# 收起d,小米11 Ultra,,,,https://weibo.com/1796662954/Lk9kg5QPU?refer_flag=1001030103_,0,0,2
4748022548007468,2022-03-17 14:57,吃饭睡觉吐泡泡yyt,https://weibo.com/5771582132?refer_flag=1001030103_,315年年打假，老坛酸菜竟爆出这种事。#315 老坛酸菜##315全民行动# 3.15 日是消费者权益日，就在当天央视爆出老坛酸菜存在食品安全问题，究竟是怎样的场面?跟随我的脚步一起来了解一下事件经过。#315消费者权益日# 当天，记者驱车赶往原工厂，发现该工厂使用标准化机器腌制的酸菜是用来出口国外的，而老坛酸菜包里的酸菜竟是从外边收贴回来的。于是记者便去到制作酸菜的土坑农场，到了现场，发现当时制作酸菜的工人光着脚踩在酸菜上面，有的工人还把吸过的烟头直接扔到了酸菜上面，令在场的人大为震惊，没想到从小吃到大的老坛酸菜泡面里酸菜包的制作场面竟如此恶心。#老坛酸菜事件对方便面有多大影响# 小时候爸妈总说少吃垃圾食品，原以为泡面会让人放心了，没想到泡面的制作场面竟也如此不堪。在这个速食便利的时代，饮食安全真的太重要了，希望不管是大小型企业都能把饮食安全放到第一位。#315曝光台# 收起d,Redmi 10X 全芯超越,,,https://wx3.sinaimg.cn/thumb150/006iAYaoly1h0cvysorj5j30u00gumzh.jpg https://wx2.sinaimg.cn/thumb150/006iAYaoly1h0cvyt7xqpj30xc0k70vb.jpg https://wx3.sinaimg.cn/thumb150/006iAYaoly1h0cvyttol9j30m80m8q4x.jpg,https://weibo.com/5771582132/Lk9hIxB6I?refer_flag=1001030103_,0,0,3
4748022447606553,2022-03-17 14:57,钱塘检察,https://weibo.com/5217310849?refer_flag=1001030103_,#法治微课堂# 【#买到变质食品该如何维权#？】央视#315晚会#上曝光了多起“黑作坊”，波及到五谷渔粉、#315 老坛酸菜#等多个品牌。穿着拖鞋踩在酸菜上，一边抽烟一边干活，防腐剂超标……被曝光的“土坑酸菜”令人触目惊心。民以食为天，食以安为先。如果购买到问题食品该如何维权？戳👇了解买食品时要注意哪些？ via.中国消费者协会  L中国消费者协会的微博视频 收起d,微博视频号,,,,https://weibo.com/5217310849/Lk9hyvUOl?refer_flag=1001030103_,0,0,0
4748021248820160,2022-03-17 14:52,雨尽披靡,https://weibo.com/7321297624?refer_flag=1001030103_,#315 老坛酸菜##食品安全# 2022年3月15日老坛酸菜事件曝光，让广大人民知道了内幕接连土坑酸菜的视频曝光之后看到了脚踩酸菜工人们边抽烟边干活甚至把烟头都随手扔进酸菜里引起人们的反胃。视频曝光后统一和康师傅接连道歉。16日所有大型超市有关酸菜的所有产品接连下架两家股票也大跌。老坛酸菜牛肉面占据中国市场百分之二十多的销量曝光之后对方便面行业造成巨大的影响，让人们对食品安全有了更大的认识，厂家们也更加积极改善做好安全措施。 收起d,新版微博 weibo.com,,,https://wx3.sinaimg.cn/thumb150/007ZtpXyly1h0cvsybvm1j30m80m8n78.jpg https://wx3.sinaimg.cn/thumb150/007ZtpXyly1h0cvtbjmk1j30tp0uqkc0.jpg,https://weibo.com/7321297624/Lk9fCB0wE?refer_flag=1001030103_,0,0,2
4748021075547871,2022-03-17 14:51,三江都市报,https://weibo.com/3195567804?refer_flag=1001030103_,#乐山身边事# 【记者探访乐山商超：“老坛酸菜方便面”被纷纷下架！】3月15日，央视“3·15”晚会曝光卫生状况堪忧的“土坑酸菜”之后，康师傅方便面投资(中国)就“土坑酸菜”连夜发布紧急声明：湖南插旗菜业有限公司是供应商之一，现已立即中止其供应商资格，取消一切合作，封存其酸菜包产品，积极配合监管部门调查与检测。#老坛酸菜事件对方便面有多大影响#今（17）日，记者走访乐山市城区内各大商超，发现“老坛酸菜方便面”纷纷被下架。17日上午，记者探访城区内沃尔玛（土桥街分店）、三八商场（金杯花园店）等大型商场、超市，均已看不到“老坛酸菜方便面”的身影。“央视‘3·15’晚会曝光问题酸菜后，我们就将所有的‘老坛酸菜面’下架了。”一名超市售货员告诉记者。#315 老坛酸菜# 央视“3·15”晚会曝光了在湖南插旗菜业有限公司、锦瑞食品有限公司、坛坛俏、岳阳市雅园酱菜共四家品牌腌制的酸菜存在食品安全问题。3月15日晚，统一、康师傅分别发布致歉声明，康师傅封存“土坑酸菜”，并表示将配合政府监管部门对相关企业和产品的调查和检测。（记者：白建伟）（素材：白建伟 后期：毛雪玉）L记者走访多家超市，“老坛酸菜方便面”被纷纷下架 收起d,HarmonyOS设备,,,,https://weibo.com/3195567804/Lk9flnhfN?refer_flag=1001030103_,0,1,1
4748021016826608,2022-03-17 14:51,未央法院,https://weibo.com/3891514878?refer_flag=1001030103_,#法治微课堂# 【#买到变质食品该如何维权#？】央视#315晚会#上曝光了多起“黑作坊”，波及到五谷渔粉、#315 老坛酸菜#等多个品牌。穿着拖鞋踩在酸菜上，一边抽烟一边干活，防腐剂超标……被曝光的“土坑酸菜”令人触目惊心。民以食为天，食以安为先。如果购买到问题食品该如何维权？戳👇了解买食品时要注意哪些？ via.中国消费者协会  L中国消费者协会的微博视频 收起d,微博视频号,,,,https://weibo.com/3891514878/Lk9ffsDUA?refer_flag=1001030103_,0,0,0
4748016298231699,2022-03-17 14:32,望月幽也,https://weibo.com/7489400259?refer_flag=1001030103_,#315 老坛酸菜# 看315曝光吃瓜，然后吃到自己身上！真是没想到老坛酸菜居然是土坑腌制，315晚会陆续曝光各大企业造假。这几天又到了一年一度的315大会。从十几年前的三鹿奶粉到儿童疫苗再到现在的方便面还有禹州粉条。真的感觉已经没什么可以吃的了。本着看热闹的心态，没想到吃瓜吃到自己身上。看着手中吃了一半的酸菜方便面。顿时没了食欲，真是没想到吃了这么多年的老坛酸菜方便面，居然是土坑腌制还光着脚乱扔烟头。极其不卫生，以后再也不敢吃了。 收起d,新版微博 weibo.com,,,,https://weibo.com/7489400259/Lk97Dyxrl?refer_flag=1001030103_,0,0,2
4748015926247860,2022-03-17 14:31,健康杭州,https://weibo.com/5058527023?refer_flag=1001030103_,【不敢买就自己做？#在家自制酸菜# 也要注意“亚硝酸盐”！】#315 老坛酸菜# 今年3·15晚会，曝光了插旗菜业老坛酸菜包的制作乱象。酸菜重度爱好者表示，已经在学着自制的路上了。自己腌制食物，虽能保证原料新鲜卫生，但仍有风险，如果腌制不当，很可能会亚硝酸盐过量，导致中毒。所以，腌制和食用酸菜过程中，需注意这几点：1.腌制的时间需要足够久。有研究表明，酸菜在腌制一周左右亚硝酸盐含量最高，而后逐渐下降，到18天左右时会降到一个较低而稳定的值。2.盐不要放的太多，以免腌出的酸菜发苦。3.任何一个器皿上均不能有油，否则容易烂掉。4.食用前，清水浸泡、清洗也能够去除一部分亚硝酸盐。5.适量。尤其是高血压、心肾功能不全者，需严格限制钠摄入，胃癌等肿瘤患者最好少吃或不吃。[来源：杭州市五云山医院] 收起d,新版微博 weibo.com,,,https://wx2.sinaimg.cn/orj360/005wl3Xxly1h0ctf2smesj31jk1i1npd.jpg,https://weibo.com/5058527023/Lk972qdlW?refer_flag=1001030103_,2,5,6
4748011664051244,2022-03-17 14:14,燕赵都市报纵览新闻,https://weibo.com/1738004582?refer_flag=1001030103_,【“老坛酸菜”翻车，石家庄超市还有卖吗？记者实地探访→】#315 老坛酸菜# “老坛酸菜”登上“3·15”晚会，康师傅、统一的老坛酸菜面，你还敢吃吗？16日，燕赵都市报记者走访石家庄多家大型超市、市场及社区便利店，“老坛酸菜”风味的方便面已踪迹难寻，不过，一些社区小卖部内仍有售卖。#老坛酸菜事件对方便面有多大影响# #石家庄商超下架老坛酸菜#O“老坛酸菜”翻车，石家庄超市还卖吗？记者实地探访→ 收起d,微博 weibo.com,,,,https://weibo.com/1738004582/Lk90agZUE?refer_flag=1001030103_,1,0,9
4748010511139496,2022-03-17 14:09,鹤岗兴安检察,https://weibo.com/5601861254?refer_flag=1001030103_,#午间分享#【#买到变质食品该如何维权#？】央视#315晚会#上曝光了多起“黑作坊”，波及到#五谷渔粉# 、#315 老坛酸菜# 等多个品牌。穿着拖鞋踩在酸菜上，一边抽烟一边干活，防腐剂超标……被曝光的“土坑酸菜”令人触目惊心。民以食为天，食以安为先。如果购买到问题食品该如何维权？戳↓了解买食品时要注意哪些。@中国消费者协会 L中国消费者协会的微博视频 收起d,微博视频号,,,,https://weibo.com/5601861254/Lk8Yj4MqY?refer_flag=1001030103_,1,1,0
4748010272328539,2022-03-17 14:08,v神币boss,https://weibo.com/1891552074?refer_flag=1001030103_,插旗菜业该死，但是华容芥菜不该死！华容种芥菜已经好几百年了，我小时候家里就种，主要是用来做坛子菜，最多的是梅干盐菜。芥菜经过装在坛子里发酵，颜色金黄金黄的，直接从坛子里捞出来，用手撕开就可以吃，味道很好，一截梅干菜，就可以吃一大碗饭。这些小时候的记忆，至今还记忆犹深！#老坛酸菜事件对方便面有多大影响##插旗菜业员工称行业遭灭顶之灾##315 老坛酸菜# 2岳阳 收起d,小米CC9,http://t.cn/Rp7jQwq,岳阳,https://wx2.sinaimg.cn/thumb150/70becb4agy1h0cuiwb3v5j20u02ksas8.jpg https://wx4.sinaimg.cn/thumb150/70becb4agy1h0cuix9ehoj20m80m8jtq.jpg https://wx3.sinaimg.cn/thumb150/70becb4agy1h0cuiy1z5ij20m80m8q4y.jpg https://wx2.sinaimg.cn/thumb150/70becb4agy1h0cuiyosczj20go0gomye.jpg https://wx4.sinaimg.cn/thumb150/70becb4agy1h0cuj1vv09j20u01444bz.jpg https://wx1.sinaimg.cn/thumb150/70becb4agy1h0cuj2twk8j20j10cttaj.jpg https://wx2.sinaimg.cn/thumb150/70becb4agy1h0cuj3o98yj20j20cpq4x.jpg https://wx4.sinaimg.cn/thumb150/70becb4agy1h0cuj4iyn1j20ku0bptb2.jpg,https://weibo.com/1891552074/Lk8XV9LL5?refer_flag=1001030103_,0,0,0
4748009651574017,2022-03-17 14:06,锦江法院,https://weibo.com/3515657807?refer_flag=1001030103_,#法治微课堂# 【#买到变质食品该如何维权#？】央视#315晚会#上曝光了多起“黑作坊”，波及到五谷渔粉、#315 老坛酸菜#等多个品牌。穿着拖鞋踩在酸菜上，一边抽烟一边干活，防腐剂超标……被曝光的“土坑酸菜”令人触目惊心。民以食为天，食以安为先。如果购买到问题食品该如何维权？戳👇了解买食品时要注意哪些？ （中国消费者协会）L中国消费者协会的微博视频 收起d,微博视频号,,,,https://weibo.com/3515657807/Lk8WV6Btn?refer_flag=1001030103_,0,3,2
4748008073727130,2022-03-17 14:00,河南阳光高考平台,https://weibo.com/3285460293?refer_flag=1001030103_,【紧跟时事！#高校食堂小哥卖酸菜烫饭遮挡老坛2字#】#315 老坛酸菜# 3月16日，黑龙江哈尔滨。一高校食堂烫饭窗口小哥因315老坛酸菜事件贴住窗口展示板上的老坛二字。拍摄者任同学@一个汉堡能吃饱 表示，自己早上和室友去食堂吃早饭，就看到食堂小哥将老坛两个字贴住了，觉得挺搞笑的，小哥也是为了生活，很紧跟时事。L搜狐千里眼的微博视频 收起d,微博视频号,,,,https://weibo.com/3285460293/Lk8UnfDB0?refer_flag=1001030103_,0,0,1
4748007348374307,2022-03-17 13:57,我也太优秀了吧啊,https://weibo.com/6500968441?refer_flag=1001030103_,#美团民宿职场训练生##新媒体运营# 开始学习互联网运营的相关知识卡啦，week1笔记打卡。  ​​​没想到邓伦也逃税#邓伦偷逃税被追缴并罚款1.06亿元#，还有吃了那么多年的酸菜牛肉面里的酸菜生产过程居然这么脏，错付了吃了那么多的方便面，#315 老坛酸菜# ；还有倔强嘴硬的男足#冯巩# 2贵阳·贵州师范大学花溪校区-图书馆 收起d,魅族 16 X 轻奢旗舰,http://t.cn/AiR2AbwZ,贵阳·贵州师范大学花溪校区-图书馆,https://wx4.sinaimg.cn/orj360/0075XoRHgy1h0cu4b01mhj30t712nwsg.jpg,https://weibo.com/6500968441/Lk8Tcz8xt?refer_flag=1001030103_,0,3,3
4748005812734473,2022-03-17 13:51,期海圣手,https://weibo.com/7526078387?refer_flag=1001030103_,#插旗菜业员工称行业遭灭顶之灾# #315 老坛酸菜# #老坛酸菜事件对方便面有多大影响#3月15日晚，央视“3·15”晚会引发众多关注。老坛酸菜供应商湖南插旗菜业有限公司点名曝光，称插旗菜业标准化腌制池腌出来的酸菜，是用来加工出口产品的，而内销的老坛酸菜包里的酸菜，则是从外面收购来的“土坑酸菜”，引发全网热议。3月16日上午，湖南插旗菜业有限公司工作人员在接受采访时表示。目前插旗菜业已经全部停工，曝光腌池系外租场地，行业遭遇灭顶之灾。同日股市开盘后，两家具有酸菜方便面产品企业股价都大幅下跌，酸菜鱼、酸菜火锅等相关企业也被质疑其酸菜来源。此次酸菜风波后，你还会继续选购酸菜类产品吗？ 收起d,微博 weibo.com,,,,https://weibo.com/7526078387/Lk8QJbtmp?refer_flag=1001030103_,0,0,0
4748005079254580,2022-03-17 13:48,3_33__333,https://weibo.com/3106997823?refer_flag=1001030103_,#315 老坛酸菜# 土坑酸菜，是我在十几年前就知道的酸菜制法。在2022年的今天才真正展现在大众面前，难免让人觉得有点可笑。一年一度的315，只是一个秀场吗？监管部门的雷厉风行只在这一天吗？过去的十几年你们在哪里？食品安全是老生常谈的问题，在现在的中国依然是灰色的。我们看到的不过是冰山一角，你不是要庆幸没有吃过老坛酸菜，而是要庆幸自己还活着，而且还能活很久，当然也许不值得庆幸。普通人总是对世界有着理想化的希冀，却逃不过不堪的现实。我们所能看到的外部美好，不过是一座座空中楼阁，可能于转瞬间崩塌。所以阿，要找寻自己的快乐；要知道，改变不了什么。 收起d,iPhone客户端,,,https://wx4.sinaimg.cn/orj360/b931063fly1h0ctt12udfj213u0tuh14.jpg,https://weibo.com/3106997823/Lk8PxCPxq?refer_flag=1001030103_,0,0,0
4748004391126266,2022-03-17 13:45,IN在西咸,https://weibo.com/2312015133?refer_flag=1001030103_,【#西安部分超市仍在销售老坛酸菜牛肉面#】昨日晚间，央视315晚会曝光了岳阳市华容县5家企业生产的“老坛酸菜”实为“土坑酸菜”，而这些原料却供给了知名企业生产方便食品。记者今天（3月16日）走访了西安市场发现，部分涉及产品仍在售。康师傅承认插旗菜业是其供应商 统一否认使用“土坑酸菜”央视节目播出后，康师傅发布声明称，湖南插旗菜业有限公司是其酸菜供应商之一，康师傅已中止其供应商资格，取消一切合作，封存其酸菜包产品，配合监管部门调查与检测。该公司此前向江门、武汉、西安、新疆的共4家工厂提供酸菜。统一企业发布说明称，央视报道中提及的湖南锦瑞食品有限公司是其供应商。经连夜调查，统一酸菜包用原料菜确认全部来源于厂内自腌自用，未使用“土坑酸菜”。西安部分超市和部分便利店仍在销售“老坛酸菜牛肉面”央视315晚会报料后，西安市场上的“老坛酸菜面”等方便食品怎么样呢？记者今天对西安的部分便利店、商超进行了走访。今天上午10时左右，记者来到在长安南路一家中型超市内，货架上仍然摆放着紫色盒装的康师傅老坛酸菜牛肉面和统一老坛酸菜牛肉面。在朱雀大街另一家中型超市内，货架上已经没有了老坛酸菜牛肉面，酸菜制品只有陕西本地生产的一份酸菜米线。而在记者沿街走访的4家小型便利店中，均有康师傅老坛酸菜牛肉面出售。一家本地知名连锁便利店的工作人员说，昨晚他们已经下架了老坛酸菜牛肉面，随后又重新进行了上架：“公司说是店里先售卖，等采购人员的通知再说。”岳阳对外销产品启动召回措施 全面停止农户土坑腌菜据央视新闻消息，岳阳市已组成联合执法组，连夜赶赴涉事企业，对所有产品全部就地封存，对企业的相关人员予以控制，对外销产品立即启动追溯召回措施，并全面停止农户土坑腌制行为。同时组织联合执法队伍，对全市腌制酸菜生产企业进行全面排查，对市场上的腌制酸菜产品开展全面溯源调查，防止不合格产品流入市场。康师傅也再次发布声明称，已终止湖南插旗菜业的供应商资格，取消一切合作，并启动对相关产品的下架回收，积极配合监管部门的调查与检测。#315 老坛酸菜# （西部网）L西部网的微博视频 收起d,微博视频号,,,,https://weibo.com/2312015133/Lk8Or4IZA?refer_flag=1001030103_,0,0,2
4748002717860786,2022-03-17 13:38,崂山检察,https://weibo.com/5465724738?refer_flag=1001030103_,#法治微课堂# 【#买到变质食品该如何维权#？】央视#315晚会#上曝光了多起“黑作坊”，波及到五谷渔粉、#315 老坛酸菜#等多个品牌。穿着拖鞋踩在酸菜上，一边抽烟一边干活，防腐剂超标……被曝光的“土坑酸菜”令人触目惊心。民以食为天，食以安为先。如果购买到问题食品该如何维权？戳👇了解买食品时要注意哪些？ via.中国消费者协会 L中国消费者协会的微博视频 收起d,微博视频号,,,,https://weibo.com/5465724738/Lk8LJwYWS?refer_flag=1001030103_,0,0,0
4748001853048981,2022-03-17 13:35,广东省保健品商会,https://weibo.com/7552702196?refer_flag=1001030103_,怎么买到放心的酸菜呢？正规渠道选择正规的渠道，比如正规电商、超市，农贸市场等场所来购买，而且要认真看一下标签，包括它上面该有的生产日期、保质期、厂名、厂址等等信息，如果是来源不明的散装酸菜，千万不要买。看颜色酸菜应该是呈现很自然的一种淡黄色。闻味道正常应该是非常纯正的一种带酸味、香味，没有发霉的味道。品尝尝起来应该是非常脆嫩的，这种才比较好。#315 老坛酸菜# 收起d,新版微博 weibo.com,,,https://wx2.sinaimg.cn/orj360/008f8mRmgy1h0ctl7p7tmj31jk1i7x6q.jpg,https://weibo.com/7552702196/Lk8KlcNb7?refer_flag=1001030103_,0,0,0
4748001333217239,2022-03-17 13:33,三秦时间微报,https://weibo.com/7745767435?refer_flag=1001030103_,【紧跟时事！#高校食堂小哥卖酸菜烫饭遮挡老坛2字#】#315 老坛酸菜# 3月16日，黑龙江哈尔滨。一高校食堂烫饭窗口小哥因315老坛酸菜事件贴住窗口展示板上的老坛二字。拍摄者任同学表示，自己早上和室友去食堂吃早饭，就看到食堂小哥将老坛两个字贴住了，觉得挺搞笑的，小哥也是为了生活，很紧跟时事。@搜狐千里眼 L搜狐千里眼的微博视频 收起d,微博视频号,,,,https://weibo.com/7745767435/Lk8JvduWX?refer_flag=1001030103_,0,0,0
4748000423055781,2022-03-17 13:29,_左伊右一,https://weibo.com/1803223852?refer_flag=1001030103_,刷到很多人在拿脚踩酒曲和踩酸菜杠，还说腌制泡菜之类的就是可以用脚踩的，不知道这些账号是没文化没常识还是故意偷换概念混淆视听来洗白的（如果有人接洗白公关的）虽然我对相关酿造和腌制流程都不太了解，但我起码知道315曝光的脚踩酸菜情况是酸菜已经发酵好，这种情况下用脚踩，甚至是穿着鞋子踩，就好比已经可以采摘的蔬菜你再去浇粪施肥，你觉得能吃吗？#315 老坛酸菜# 收起d,iPhone客户端,,,https://wx4.sinaimg.cn/thumb150/6b7b032cly1h0ctamxpq3j20wi1yc7wh.jpg https://wx3.sinaimg.cn/thumb150/6b7b032cly1h0ctanboecj20u01sxdr9.jpg,https://weibo.com/1803223852/Lk8I2cOWN?refer_flag=1001030103_,0,3,0
4747998519625276,2022-03-17 13:22,HelmsmanCOOL,https://weibo.com/6069035148?refer_flag=1001030103_,#插旗菜业员工称行业遭灭顶之灾# #315 老坛酸菜# #老坛酸菜事件对方便面有多大影响#3月15日晚，央视“3·15”晚会引发众多关注。老坛酸菜供应商湖南插旗菜业有限公司点名曝光，称插旗菜业标准化腌制池腌出来的酸菜，是用来加工出口产品的，而内销的老坛酸菜包里的酸菜，则是从外面收购来的“土坑酸菜”，引发全网热议。3月16日上午，湖南插旗菜业有限公司工作人员在接受采访时表示。目前插旗菜业已经全部停工，曝光腌池系外租场地，行业遭遇灭顶之灾。同日股市开盘后，两家具有酸菜方便面产品企业股价都大幅下跌，酸菜鱼、酸菜火锅等相关企业也被质疑其酸菜来源。此次酸菜风波后，你还会继续选购酸菜类产品吗？ 此次酸菜风波后，你还会继续选购酸菜类产品吗？ 收起d,搜狗高速浏览器,,,,https://weibo.com/6069035148/Lk8EXEnYo?refer_flag=1001030103_,0,0,51
4747998153675096,2022-03-17 13:20,灰产圈_,https://weibo.com/2328007923?refer_flag=1001030103_,发布了头条文章：《“美女主播”被曝光时正在直播……网友：315正在说你》 #美女主播##315# 315 #315晚会# #315曝光台# #315 老坛酸菜# #12315消费者维权投诉# 12315消费者维权投诉 #315在行动# #微博315# #315听消费者说# #315市场监管在行动# #315晚会曝光土坑酸菜# #中国消费者权益保护法12315# 315晚会 #土坑酸菜# #315晚会曝光土坑酸菜# #老坛酸菜包竟是土坑腌制# #土坑酸菜涉事企业客户含肯德基康师傅# #土坑酸菜食品被查封处理# #土坑酸菜食品被查封处理# #统一再发声明称未使用土坑酸菜# #土坑酸菜涉事企业停产整顿# #315曝光土坑酸菜食品被连夜查封# #起底土坑酸菜背后的插旗菜业# #市场监管部门连夜执法查处土坑酸菜# #灰产圈#  O“美女主播”被曝光时正在直播……网友：315正在说你 收起d,微博 weibo.com,,,,https://weibo.com/2328007923/Lk8Enfq3K?refer_flag=1001030103_,0,0,0
